,Adj Close,sma--sma,sma--ema,sma--macd,sma--bb2,sma--bb3,sma--dmi,sma--mom,sma--rsi,sma--fp,ema--sma,ema--ema,ema--macd,ema--bb2,ema--bb3,ema--dmi,ema--mom,ema--rsi,ema--fp,macd--sma,macd--ema,macd--macd,macd--bb2,macd--bb3,macd--dmi,macd--mom,macd--rsi,macd--fp,bb2--sma,bb2--ema,bb2--macd,bb2--bb2,bb2--bb3,bb2--dmi,bb2--mom,bb2--rsi,bb2--fp,bb3--sma,bb3--ema,bb3--macd,bb3--bb2,bb3--bb3,bb3--dmi,bb3--mom,bb3--rsi,bb3--fp,dmi--sma,dmi--ema,dmi--macd,dmi--bb2,dmi--bb3,dmi--dmi,dmi--mom,dmi--rsi,dmi--fp,mom--sma,mom--ema,mom--macd,mom--bb2,mom--bb3,mom--dmi,mom--mom,mom--rsi,mom--fp,rsi--sma,rsi--ema,rsi--macd,rsi--bb2,rsi--bb3,rsi--dmi,rsi--mom,rsi--rsi,rsi--fp,fp--sma,fp--ema,fp--macd,fp--bb2,fp--bb3,fp--dmi,fp--mom,fp--rsi,fp--fp
2022-02-21 11:50:00,4312177.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bid,,,,,,,,,
2022-02-21 11:55:00,4324400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 12:00:00,4323372.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 12:05:00,4336081.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 12:10:00,4326214.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 12:15:00,4323915.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 12:20:00,4314267.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 12:25:00,4327025.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bid,,,,,,,,,,,,,,,,,,
2022-02-21 12:30:00,4330706.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 12:35:00,4328811.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 12:40:00,4326408.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 12:45:00,4318580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 12:50:00,4310276.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 12:55:00,4307636.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 13:00:00,4314524.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 13:05:00,4306086.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 13:10:00,4298917.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 13:15:00,4318352.5,,,ask,,,,,,,,,ask,,,,,,,,,ask,,,,,,,,,ask,,,,,,,,,ask,,,,,,,,,,,,,,,,,,ask,,,,,,,,,ask,,,,,,,,,,,,,,,
2022-02-21 13:20:00,4302501.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 13:25:00,4300860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 13:30:00,4298959.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 13:35:00,4307442.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bid,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 13:40:00,4309365.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 13:45:00,4310024.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 13:50:00,4312481.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 13:55:00,4317282.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bid,,bid,bid,,,bid,,bid,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 14:00:00,4316754.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 14:05:00,4326578.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 14:10:00,4336647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 14:15:00,4342698.0,,,,ask,,,,ask,,,,,ask,,,,ask,,,,,ask,,,,ask,,,,,ask,,,,ask,,,,,ask,,,,ask,,,,,ask,,,,ask,,,,,ask,,,,ask,,,,,ask,,,,ask,,,,,,,,,,
2022-02-21 14:20:00,4425226.0,ask,,,,ask,,,,,ask,,,,ask,,,,,ask,,,,ask,,,,,ask,,,,ask,,,,,ask,,,,ask,,,,,ask,,,,ask,,,,,ask,,,,ask,,,,,ask,,,,ask,,,,,,,,,,,,,
2022-02-21 14:25:00,4449623.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 14:30:00,4436263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 14:35:00,4430169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 14:40:00,4434103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 14:45:00,4434199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 14:50:00,4439958.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 14:55:00,4449534.5,,ask,,,,,,,,,ask,,,,,,,,,ask,,,,,,,,,ask,,,,,,,,,ask,,,,,,,,,ask,,,,,,,,,ask,,,,,,,,,ask,,,,,,,,,,,,,,,,
2022-02-21 15:00:00,4447690.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 15:05:00,4462760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 15:10:00,4474508.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 15:15:00,4495371.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 15:20:00,4487233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 15:25:00,4455915.0,,,,,,,ask,,,,,,,,,ask,,,,,,,,,,,,,,,,,,ask,,,,,,,,,ask,,,,,,,,,ask,,,,,,,,,ask,,,,,,,,,ask,,,,,,,,,,,
2022-02-21 15:30:00,4463355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 15:35:00,4465623.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 15:40:00,4469920.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 15:45:00,4466631.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 15:50:00,4454074.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 15:55:00,4457130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 16:00:00,4462226.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 16:05:00,4475393.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 16:10:00,4476306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 16:15:00,4476229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 16:20:00,4483516.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 16:25:00,4466153.5,,,,,,ask,,,,,,,,,ask,,,,,,,,,ask,,,,,,,,,ask,,,,,,,,,ask,,,,,,,,,ask,,,,,,,,,ask,,,,,,,,,ask,,,,,,,,,,,,
2022-02-21 16:30:00,4459444.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 16:35:00,4465115.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bid,bid,,bid,bid,bid,bid,bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 16:40:00,4469405.0,,,,,,,,,,,,,,,,,,,bid,bid,bid,bid,bid,bid,bid,bid,bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 16:45:00,4470079.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 16:50:00,4460736.5,,,,,,,,,,,,,,,,,,,,,,,,ask,,,,,,,,,,,,,,,,,,,,,,,,,,,ask,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 16:55:00,4459302.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 17:00:00,4450683.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 17:05:00,4450658.0,bid,bid,bid,bid,bid,bid,bid,bid,bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 17:10:00,4453263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 17:15:00,4454581.0,,,,,,,ask,,,,,,,,,,,,,,,,,,ask,,,,,,,,,,,,,,,,,,,,,,,,,,,ask,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 17:20:00,4458791.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 17:25:00,4457075.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 17:30:00,4455891.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bid,bid,bid,bid,bid,bid,bid,bid,,,,,,,,,,
2022-02-21 17:35:00,4450393.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 17:40:00,4442237.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 17:45:00,4440512.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 17:50:00,4432766.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,bid,bid,bid,bid,bid,bid,bid,bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 17:55:00,4431228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 18:00:00,4432235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bid,bid,,bid,bid,bid,bid,bid,,,,,,,,,,,,,,,,,,,
2022-02-21 18:05:00,4388878.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bid,bid,bid,bid,bid,bid,bid,bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 18:10:00,4379323.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 18:15:00,4354077.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 18:20:00,4344619.5,,,,,,,,,,bid,bid,bid,bid,bid,bid,bid,bid,bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 18:25:00,4336250.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 18:30:00,4329790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 18:35:00,4331465.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 18:40:00,4327516.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 18:45:00,4343116.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 18:50:00,4394659.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 18:55:00,4346336.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 19:00:00,4340275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 19:05:00,4333593.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 19:10:00,4342385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 19:15:00,4337041.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 19:20:00,4336551.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 19:25:00,4336139.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bid,bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 19:30:00,4347063.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 19:35:00,4359478.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 19:40:00,4367982.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 19:45:00,4364530.5,,,ask,,,,,,,,,ask,,,,,,,,,ask,,,,,,,,,ask,,,,,,,,,ask,,,,,,,,,ask,,,,,,,,,ask,,,,,,,,,ask,,,,,,,,,,,,,,,
2022-02-21 19:50:00,4376700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 19:55:00,4378547.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 20:00:00,4375453.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 20:05:00,4387498.0,ask,,,,,,,ask,,ask,,,,,,,ask,,ask,,,,,,,ask,,ask,,,,,,,ask,,ask,,,,,,,ask,,ask,,,,,,,ask,,ask,,,,,,,ask,,ask,,,,,,,ask,,,,,,,,,,
2022-02-21 20:10:00,4381173.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 20:15:00,4375526.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 20:20:00,4378721.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 20:25:00,4372743.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bid,,bid,,,,,bid,,,,,,,,,,,,,,,,,,,
2022-02-21 20:30:00,4375143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ask,,,,,,,,,,,,,,,,,,,
2022-02-21 20:35:00,4378959.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 20:40:00,4386244.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 20:45:00,4400047.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 20:50:00,4401115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 20:55:00,4392998.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 21:00:00,4391878.0,,,,,,,,,,,,,,,,ask,,,,,,,,,,,,,,,,,,ask,,,,,,,,,ask,,,,,,,,,ask,,,,,,,,,ask,,,,,,,,,ask,,,,,,,,,,,
2022-02-21 21:05:00,4386919.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bid,bid,,,,,,,,,,,,,,,,,,,
2022-02-21 21:10:00,4386858.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 21:15:00,4392559.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 21:20:00,4393593.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 21:25:00,4395019.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 21:30:00,4381191.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ask,,,,,,,,,,,,,,,,,,,,
2022-02-21 21:35:00,4367406.0,,,,,,ask,,,,,,,,,ask,,,,,,,,,,,,,,,,,,ask,,,,,,,,,ask,,,,,,,,,ask,,,,,,,,,ask,,,,,,,,,ask,,,,,,,,,,,,
2022-02-21 21:40:00,4367878.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 21:45:00,4348657.0,,,,,,,,,,,,,,,,,,,bid,,bid,,,bid,bid,bid,,bid,,bid,,,bid,bid,bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 21:50:00,4342653.0,bid,,bid,,,bid,bid,bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bid,,bid,,,bid,bid,bid,,,,,,,,,,
2022-02-21 21:55:00,4280885.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bid,,bid,,,bid,bid,bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 22:00:00,4260998.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ask,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 22:05:00,4250783.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 22:10:00,4282727.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 22:15:00,4287209.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 22:20:00,4288409.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 22:25:00,4271152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 22:30:00,4266771.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 22:35:00,4283016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bid,bid,,,,,,,,,,,,,,,,,,,,
